speaker1,speaker2,1,2,3,4,5,6,7,8,9
Kelly,Ryan,0,318,555,589,743,767,1402,833,0
Kelly,Stanley,0,142,166,58,165,217,195,345,0
Kelly,Toby,0,167,308,125,104,14,444,309,0
Kelly,Todd Packer,0,0,0,0,0,0,72,0,0
Kelly,Val,0,0,0,0,0,0,0,200,0
Kevin,Meredith,0,34,106,152,413,533,355,397,526
Kevin,Michael,772,2909,2966,2834,3882,4560,4694,0,0
Kevin,Mr. Brown,96,0,0,0,0,0,0,0,0
Kevin,Nate,0,0,0,0,0,0,99,57,0
Kevin,Nellie,0,0,0,0,0,0,0,626,1334
Kevin,Oscar,154,221,344,397,961,1110,1176,1409,1967
Kevin,Pam,43,393,1031,782,634,1459,1654,1305,1030
Kevin,Pete,0,0,0,0,0,0,0,0,574
Kevin,Phyllis,0,161,313,249,338,619,653,512,842
Kevin,Robert California,0,0,0,0,0,0,0,2314,0
Kevin,Roy,51,198,206,0,0,0,0,0,0
Kevin,Ryan,16,101,376,355,135,169,695,540,0
Kevin,Senator Lipton,0,0,0,0,0,0,0,87,0
Kevin,Stanley,30,120,148,267,377,199,162,328,524
Kevin,Susan,0,0,0,0,0,0,0,92,0
Kevin,Toby,0,224,420,191,80,44,164,574,173
Kevin,Todd Packer,0,70,0,0,0,0,232,0,0
Kevin,Tony,0,0,15,0,0,0,0,0,0
Kevin,Trevor,0,0,0,0,0,0,0,0,14
Kevin,Val,0,0,0,0,0,0,0,171,0
Kevin,Walter,0,0,0,0,0,0,0,194,0
Lester,Michael,0,0,0,904,0,0,0,0,0
Lester,Ryan,0,0,0,27,0,0,0,0,0
Lester,Toby,0,0,0,161,0,0,0,0,0
Mark Franks,Pam,0,0,0,0,0,0,0,0,741
Meredith,Michael,0,790,1089,602,2770,2670,1939,0,0
Meredith,Nellie,0,0,0,0,0,0,0,310,691
Meredith,Oscar,0,31,47,68,429,504,426,457,786
Meredith,Pam,0,207,155,165,168,649,648,450,1631
Meredith,Pete,0,0,0,0,0,0,0,0,288
Meredith,Phyllis,0,113,83,118,233,296,361,174,712
Meredith,Robert California,0,0,0,0,0,0,0,1153,0
Meredith,Ryan,0,63,27,0,139,253,434,137,0
Meredith,Senator Lipton,0,0,0,0,0,0,0,28,0
Meredith,Stanley,0,33,63,157,238,208,147,239,301
Meredith,Toby,0,113,31,119,212,34,248,238,63
Meredith,Trevor,0,0,0,0,0,0,0,0,7
Meredith,Val,0,0,0,0,0,0,0,18,0
Meredith,Walter,0,0,0,0,0,0,0,195,0
Michael,Mr. Brown,923,0,0,0,0,0,0,0,0
Michael,Nate,0,0,0,0,0,0,149,0,0
Michael,Oscar,1792,2245,1430,2424,5208,4356,4394,0,0
Michael,Pam,2942,6944,7864,7546,10777,8592,5495,0,0
Michael,Phyllis,0,2295,2672,2351,3587,4695,3743,0,0
Michael,Roy,551,1050,399,0,0,0,0,0,0
Michael,Ryan,1395,3146,2448,3420,4017,2252,3078,0,0
Michael,Stanley,1025,2418,1910,2949,3101,3037,2740,0,0
Michael,Toby,0,3533,2212,2349,1436,1391,1925,0,0
Michael,Todd Packer,0,836,0,0,0,0,1158,0,0
Michael,Tony,0,0,504,0,0,0,0,0,0
Mr. Brown,Oscar,11,0,0,0,0,0,0,0,0
Nate,Oscar,0,0,0,0,0,0,64,56,0
Nate,Pam,0,0,0,0,0,0,279,99,0
Nate,Phyllis,0,0,0,0,0,0,59,86,0
Nate,Ryan,0,0,0,0,0,0,0,143,0
Nate,Stanley,0,0,0,0,0,0,69,0,0
Nate,Toby,0,0,0,0,0,0,0,82,0
Nate,Val,0,0,0,0,0,0,0,300,0
Nellie,Oscar,0,0,0,0,0,0,0,436,653
Nellie,Pam,0,0,0,0,0,0,0,1304,2143
Nellie,Pete,0,0,0,0,0,0,0,0,570
Nellie,Phyllis,0,0,0,0,0,0,0,309,1097
Nellie,Robert California,0,0,0,0,0,0,0,1413,0
Nellie,Ryan,0,0,0,0,0,0,0,854,0
Nellie,Stanley,0,0,0,0,0,0,0,455,691
Nellie,Toby,0,0,0,0,0,0,0,182,843
Nellie,Todd Packer,0,0,0,0,0,0,0,1248,0
Oscar,Pam,89,490,88,626,678,962,1490,1793,1068
Oscar,Pete,0,0,0,0,0,0,0,0,210
Oscar,Phyllis,0,90,103,177,439,817,630,974,837
Oscar,Robert California,0,0,0,0,0,0,0,1498,0
Oscar,Ryan,17,78,0,163,139,275,935,755,0
Oscar,Senator Lipton,0,0,0,0,0,0,0,227,0
Oscar,Stanley,78,173,120,258,360,380,288,432,651
Oscar,Susan,0,0,0,0,0,0,0,111,0
Oscar,Toby,0,169,0,312,171,56,240,665,357
Oscar,Todd Packer,0,0,0,0,0,0,62,0,0
Oscar,Trevor,0,0,0,0,0,0,0,0,193
Oscar,Val,0,0,0,0,0,0,0,34,0
Oscar,Walter,0,0,0,0,0,0,0,31,0
Pam,Pete,0,0,0,0,0,0,0,0,286
Pam,Phyllis,0,606,608,533,443,978,1249,1257,1123
Pam,Robert California,0,0,0,0,0,0,0,1108,0
Pam,Roy,314,687,1019,0,0,0,0,0,0
Pam,Ryan,73,299,605,634,1616,694,1489,1624,0
Pam,Stanley,143,403,327,442,399,297,571,475,590
Pam,Toby,0,478,504,856,213,430,278,455,286
Pam,Todd Packer,0,43,0,0,0,0,0,0,0
Pam,Tony,0,0,14,0,0,0,0,0,0
Pam,Val,0,0,0,0,0,0,0,38,0
Pete,Phyllis,0,0,0,0,0,0,0,0,47
Pete,Stanley,0,0,0,0,0,0,0,0,176
Pete,Toby,0,0,0,0,0,0,0,0,91
Phyllis,Robert California,0,0,0,0,0,0,0,793,0
Phyllis,Ryan,0,62,163,248,262,181,505,252,0
Phyllis,Senator Lipton,0,0,0,0,0,0,0,39,0
Phyllis,Stanley,0,157,261,285,591,617,485,422,799
Phyllis,Susan,0,0,0,0,0,0,0,35,0
Phyllis,Toby,0,167,109,249,0,20,266,165,83
Phyllis,Todd Packer,0,84,0,0,0,0,0,0,0
Phyllis,Val,0,0,0,0,0,0,0,142,0
Robert California,Ryan,0,0,0,0,0,0,0,870,0
Robert California,Senator Lipton,0,0,0,0,0,0,0,112,0
Robert California,Stanley,0,0,0,0,0,0,0,584,0
Robert California,Susan,0,0,0,0,0,0,0,778,0
Robert California,Toby,0,0,0,0,0,0,0,452,0
Robert California,Todd Packer,0,0,0,0,0,0,0,139,0
Robert California,Val,0,0,0,0,0,0,0,49,0
Robert California,Walter,0,0,0,0,0,0,0,324,0
Roy,Ryan,27,69,67,0,0,0,0,0,0
Roy,Stanley,0,53,0,0,0,0,0,0,0
Roy,Todd Packer,0,51,0,0,0,0,0,0,0
Ryan,Stanley,51,180,200,258,184,182,402,264,0
Ryan,Susan,0,0,0,0,0,0,0,54,0
Ryan,Toby,0,137,430,208,194,54,270,140,0
Ryan,Todd Packer,0,17,0,0,0,0,36,89,0
Stanley,Toby,0,186,73,111,43,156,79,0,153
Stanley,Todd Packer,0,0,0,0,0,0,0,44,0
Stanley,Val,0,0,0,0,0,0,0,26,0
Susan,Toby,0,0,0,0,0,0,0,25,0
