speaker1,speaker2,line_count,word_count,scene_count,season,episode
Phyllis,Stanley,2,14,1,8,24
Robert California,Stanley,3,44,1,8,24
Andy,Clark,28,297,3,9,1
Andy,Darryl,24,271,3,9,1
Andy,David Wallace,6,61,1,9,1
Andy,Dwight,21,236,2,9,1
Andy,Erin,11,169,1,9,1
Andy,Kevin,8,66,1,9,1
Andy,Nellie,25,306,3,9,1
Andy,Oscar,5,41,1,9,1
Andy,Pete,13,155,1,9,1
Andy,Rafe,3,70,1,9,1
Andy,Toby,15,173,2,9,1
Angela,Doctor,2,15,1,9,1
Angela,Kevin,8,109,2,9,1
Angela,Oscar,17,228,3,9,1
Angela,Pete,13,160,2,9,1
Clark,Darryl,10,72,3,9,1
Clark,Dwight,37,329,3,9,1
Clark,Erin,4,32,1,9,1
Clark,Kevin,3,11,1,9,1
Clark,Nellie,10,48,2,9,1
Clark,Oscar,3,34,1,9,1
Clark,Pete,6,18,1,9,1
Clark,Phyllis,2,11,1,9,1
Clark,Stanley,2,19,1,9,1
Clark,Toby,4,50,1,9,1
Darryl,Dwight,9,63,2,9,1
Darryl,Erin,2,29,1,9,1
Darryl,Kevin,2,14,1,9,1
Darryl,Nellie,7,48,2,9,1
Darryl,Oscar,2,8,1,9,1
Darryl,Pete,4,15,1,9,1
Darryl,Toby,3,24,1,9,1
David Wallace,Toby,5,75,1,9,1
Dwight,Erin,3,31,1,9,1
Dwight,Jim,10,106,1,9,1
Dwight,Nellie,5,21,1,9,1
Dwight,Oscar,6,47,1,9,1
Dwight,Pam,19,183,2,9,1
Dwight,Pete,5,17,1,9,1
Dwight,Toby,7,63,1,9,1
Erin,Kelly,2,11,1,9,1
Erin,Nellie,4,32,1,9,1
Erin,Pete,4,28,1,9,1
Jim,Pam,17,211,3,9,1
Jim,Pete,9,41,1,9,1
Kelly,Toby,2,36,1,9,1
Kevin,Nellie,3,19,1,9,1
Kevin,Oscar,4,27,1,9,1
Meredith,Nellie,4,46,2,9,1
Meredith,Pete,2,15,1,9,1
Meredith,Stanley,4,21,2,9,1
Nellie,Pete,8,32,2,9,1
Nellie,Stanley,4,45,2,9,1
Oscar,Pete,5,30,1,9,1
Oscar,Toby,3,26,1,9,1
Pete,Stanley,2,15,1,9,1
Phyllis,Stanley,2,10,1,9,1
Andy,Angela,10,122,2,9,2
Andy,Clark,36,355,4,9,2
Andy,Creed,5,60,2,9,2
Andy,Darryl,17,160,3,9,2
Andy,Dwight,7,73,1,9,2
Andy,Erin,39,393,5,9,2
Andy,Jim,9,88,2,9,2
Andy,Kevin,7,83,2,9,2
Andy,Meredith,7,81,1,9,2
Andy,Nellie,10,94,1,9,2
Andy,Oscar,9,111,1,9,2
Andy,Pam,4,58,1,9,2
Andy,Pete,26,255,4,9,2
Andy,Stanley,3,37,1,9,2
Andy,Toby,3,43,1,9,2
Angela,Clark,2,9,1,9,2
Angela,Creed,2,28,1,9,2
Angela,Darryl,2,19,1,9,2
Angela,Dwight,6,56,1,9,2
Angela,Erin,3,44,1,9,2
Angela,Jim,14,115,3,9,2
Angela,Kevin,10,84,2,9,2
Angela,Meredith,2,22,1,9,2
Angela,Nellie,9,77,1,9,2
Angela,Oscar,10,79,2,9,2
Angela,Pam,11,92,2,9,2
Angela,Pete,2,14,1,9,2
Angela,Phyllis,5,24,1,9,2
Angela,Stanley,2,20,1,9,2
Angela,Toby,10,63,2,9,2
Clark,Darryl,2,16,1,9,2
Clark,Erin,30,357,4,9,2
Clark,Jim,2,12,1,9,2
Clark,Meredith,2,19,1,9,2
Clark,Oscar,4,49,1,9,2
Clark,Pete,32,369,6,9,2
Creed,Dwight,6,50,1,9,2
Creed,Erin,2,19,1,9,2
Creed,Jim,2,11,1,9,2
Creed,Kevin,6,57,2,9,2
Creed,Nellie,11,86,2,9,2
Creed,Pam,4,55,1,9,2
Creed,Stanley,2,14,1,9,2
Creed,Toby,2,20,1,9,2
Darryl,Dwight,7,39,1,9,2
Darryl,Erin,11,142,2,9,2
Darryl,Jim,4,31,2,9,2
Darryl,Meredith,2,29,1,9,2
Darryl,Nellie,5,32,1,9,2
Darryl,Oscar,4,59,1,9,2
Darryl,Pam,2,9,1,9,2
Darryl,Pete,2,21,1,9,2
Darryl,Roy,6,93,2,9,2
Dwight,Kevin,7,66,1,9,2
Dwight,Nellie,57,500,7,9,2
Dwight,Stanley,6,42,1,9,2
Dwight,Toby,6,48,1,9,2
Erin,Jim,5,65,2,9,2
Erin,Kevin,7,63,2,9,2
Erin,Meredith,3,54,1,9,2
Erin,Oscar,5,84,1,9,2
Erin,Pam,7,95,2,9,2
Erin,Pete,32,264,5,9,2
Jim,Kenny,10,82,1,9,2
Jim,Kevin,8,44,2,9,2
Jim,Meredith,2,25,1,9,2
Jim,Oscar,8,68,2,9,2
Jim,Pam,53,528,8,9,2
Jim,Pete,2,17,1,9,2
Jim,Phyllis,3,10,1,9,2
Jim,Roy,19,214,2,9,2
Jim,Server,5,17,1,9,2
Jim,Toby,6,23,1,9,2
Kenny,Roy,8,88,1,9,2
Kevin,Nellie,10,87,1,9,2
Kevin,Oscar,5,33,1,9,2
Kevin,Pam,16,150,3,9,2
Kevin,Phyllis,4,30,1,9,2
Kevin,Stanley,3,30,1,9,2
Kevin,Toby,10,79,2,9,2
Meredith,Oscar,4,62,1,9,2
Meredith,Pete,2,24,1,9,2
Nellie,Stanley,9,63,1,9,2
Nellie,Toby,9,69,1,9,2
Oscar,Pam,5,25,1,9,2
Oscar,Pete,4,54,1,9,2
Oscar,Phyllis,3,17,1,9,2
Oscar,Toby,6,30,1,9,2
Pam,Phyllis,4,22,1,9,2
Pam,Roy,3,80,1,9,2
Pam,Server,7,22,1,9,2
Pam,Toby,7,35,1,9,2
Phyllis,Toby,5,27,1,9,2
Stanley,Toby,2,12,1,9,2
Andy,Angela,13,214,2,9,3
Andy,Darryl,26,327,3,9,3
Andy,Dwight,15,241,2,9,3
Andy,Erin,11,129,2,9,3
Andy,Jim,9,90,2,9,3
Andy,Kevin,14,219,2,9,3
Andy,Meredith,8,130,1,9,3
Andy,Nellie,11,162,2,9,3
Andy,Oscar,16,279,2,9,3
Andy,Pam,6,36,1,9,3
Andy,Pete,2,13,1,9,3
Andy,Phyllis,12,211,2,9,3
Angela,Dwight,4,46,1,9,3
Angela,Kevin,5,23,2,9,3
Angela,Meredith,2,14,1,9,3
Angela,Oscar,4,53,1,9,3
Angela,Phyllis,2,21,1,9,3
Clark,Pete,6,65,2,9,3
Darryl,Erin,4,48,1,9,3
Darryl,Jim,33,305,2,9,3
Darryl,Nellie,5,51,2,9,3
Dwight,Erin,28,195,5,9,3
Dwight,Fake Jim,11,141,1,9,3
Dwight,Kevin,4,45,1,9,3
Dwight,Meredith,4,44,1,9,3
Dwight,Oscar,6,83,1,9,3
Dwight,Pam,6,64,1,9,3
Dwight,Phyllis,4,51,1,9,3
Erin,Pete,6,13,2,9,3
Fake Jim,Pam,7,99,1,9,3
Jim,Nellie,11,198,2,9,3
Jim,Pam,12,92,2,9,3
Kevin,Meredith,2,13,1,9,3
Kevin,Oscar,4,52,1,9,3
Kevin,Phyllis,2,20,1,9,3
Meredith,Oscar,4,51,1,9,3
Meredith,Phyllis,2,19,1,9,3
Nellie,Pam,53,661,7,9,3
Oscar,Phyllis,6,88,2,9,3
Oscar,Stanley,2,36,1,9,3
Pam,Stanley,2,8,1,9,3
Phyllis,Stanley,2,22,1,9,3
Andy,Angela,3,23,1,9,4
Andy,Clark,6,35,1,9,4
Andy,Creed,5,18,1,9,4
Andy,Darryl,10,125,1,9,4
Andy,Dwight,26,327,5,9,4
Andy,Erin,4,18,1,9,4
Andy,Jim,37,452,6,9,4
Andy,Kevin,6,59,2,9,4
Andy,Meredith,4,34,2,9,4
Andy,Nellie,39,377,4,9,4
Andy,Oscar,18,215,3,9,4
Andy,Pam,25,203,6,9,4
Andy,Pete,3,15,1,9,4
Andy,Phyllis,15,108,4,9,4
Andy,Stanley,12,120,3,9,4
Andy,Toby,4,49,1,9,4
Andy,Video Andy,9,143,1,9,4
Angela,Clark,7,47,2,9,4
Angela,Dwight,17,305,4,9,4
Angela,Erin,3,15,1,9,4
Angela,Jim,27,304,3,9,4
Angela,Kevin,10,91,2,9,4
Angela,Meredith,3,20,1,9,4
Angela,Oscar,11,52,3,9,4
Angela,Pam,13,97,3,9,4
Angela,Pete,3,7,1,9,4
Angela,Phyllis,3,23,1,9,4
Angela,Stanley,12,65,3,9,4
Clark,Darryl,16,77,2,9,4
Clark,Dwight,13,197,2,9,4
Clark,Erin,6,27,1,9,4
Clark,Jim,32,329,3,9,4
Clark,Kevin,13,90,2,9,4
Clark,Meredith,3,7,1,9,4
Clark,Oscar,4,19,1,9,4
Clark,Pam,10,71,2,9,4
Clark,Phyllis,6,35,1,9,4
Clark,Stanley,10,51,2,9,4
Creed,Dwight,2,12,1,9,4
Creed,Jim,2,42,1,9,4
Creed,Meredith,2,17,1,9,4
Creed,Oscar,2,3,1,9,4
Creed,Pam,2,3,1,9,4
Creed,Phyllis,2,3,1,9,4
Darryl,Dwight,3,7,1,9,4
Darryl,Jim,13,68,2,9,4
Darryl,Oscar,4,26,1,9,4
Darryl,Video Andy,3,30,1,9,4
Dwight,Erin,6,81,1,9,4
Dwight,Jim,80,961,11,9,4
Dwight,Kevin,16,241,2,9,4
Dwight,Meredith,14,218,4,9,4
Dwight,Oscar,23,312,5,9,4
Dwight,Pam,31,396,6,9,4
Dwight,Pete,2,70,1,9,4
Dwight,Phyllis,12,133,2,9,4
Dwight,Stanley,23,331,4,9,4
Dwight,Toby,6,52,1,9,4
Dwight,Video Andy,2,25,1,9,4
Erin,Jim,14,164,1,9,4
Erin,Kevin,4,13,1,9,4
Erin,Meredith,3,7,1,9,4
Erin,Nellie,13,177,3,9,4
Erin,Pam,6,43,1,9,4
Erin,Phyllis,4,18,1,9,4
Erin,Stanley,6,29,1,9,4
Jim,Kevin,30,359,3,9,4
Jim,Meredith,19,231,4,9,4
Jim,Oscar,20,173,3,9,4
Jim,Pam,58,560,9,9,4
Jim,Phyllis,16,185,2,9,4
Jim,Stanley,27,315,3,9,4
Jim,Video Andy,3,36,1,9,4
Kevin,Meredith,10,86,2,9,4
Kevin,Oscar,16,137,2,9,4
Kevin,Pam,25,192,4,9,4
Kevin,Phyllis,6,45,2,9,4
Kevin,Stanley,15,130,3,9,4
Meredith,Oscar,5,24,1,9,4
Meredith,Pam,13,87,4,9,4
Meredith,Phyllis,2,5,1,9,4
Meredith,Stanley,5,26,2,9,4
Nellie,Pete,2,39,1,9,4
Oscar,Pam,12,59,3,9,4
Oscar,Pete,4,13,1,9,4
Oscar,Phyllis,5,34,2,9,4
Oscar,Stanley,13,80,3,9,4
Oscar,Toby,3,38,1,9,4
Oscar,Video Andy,3,44,1,9,4
Pam,Phyllis,12,81,3,9,4
Pam,Stanley,14,113,3,9,4
Pete,Stanley,4,12,1,9,4
Phyllis,Stanley,12,79,3,9,4
Phyllis,Toby,4,22,1,9,4
Stanley,Toby,4,31,1,9,4
Andy,Angela,11,117,1,9,5
Andy,Broccoli Rob,27,375,3,9,5
Andy,Clark,20,189,3,9,5
Andy,Creed,2,12,1,9,5
Andy,Darryl,17,146,2,9,5
Andy,Dwight,17,154,2,9,5
Andy,Erin,29,296,4,9,5
Andy,HCT,12,108,2,9,5
Andy,HCT Member #1,6,93,1,9,5
Andy,HCT Member #2,7,103,1,9,5
Andy,HCT Member #3,18,218,2,9,5
Andy,Jim,15,120,1,9,5
Andy,Meredith,10,123,1,9,5
Andy,Pam,25,188,2,9,5
Andy,Stanley,17,160,2,9,5
Angela,Clark,3,19,1,9,5
Angela,Darryl,3,15,1,9,5
Angela,Dwight,3,19,1,9,5
Angela,Jim,6,63,1,9,5
Angela,Kevin,2,24,1,9,5
Angela,Meredith,3,28,1,9,5
Angela,Oscar,6,75,1,9,5
Angela,Pam,8,127,2,9,5
Angela,Senator Lipton,8,93,1,9,5
Angela,Stanley,3,24,1,9,5
Broccoli Rob,Clark,2,11,1,9,5
Broccoli Rob,Darryl,1,2,1,9,5
Broccoli Rob,Dwight,1,6,1,9,5
Broccoli Rob,Erin,9,166,1,9,5
Broccoli Rob,HCT,1,3,1,9,5
Broccoli Rob,HCT Member #3,6,97,1,9,5
Broccoli Rob,Stanley,1,7,1,9,5
Businessman #1,Businessman #2,5,65,1,9,5
Businessman #1,Businessman #3,5,24,1,9,5
Businessman #1,Jim,7,71,1,9,5
Businessman #2,Businessman #3,6,73,1,9,5
Businessman #2,Jim,8,120,1,9,5
Businessman #3,Jim,8,79,1,9,5
Clark,Creed,2,30,1,9,5
Clark,Darryl,5,23,2,9,5
Clark,Dwight,5,31,2,9,5
Clark,HCT,3,12,1,9,5
Clark,HCT Member #3,8,106,1,9,5
Clark,Jim,15,138,1,9,5
Clark,Meredith,2,25,1,9,5
Clark,Pam,17,108,2,9,5
Clark,Stanley,5,37,2,9,5
Creed,Jim,15,120,1,9,5
Creed,Pam,15,75,1,9,5
Creed,Pete,2,13,1,9,5
Darryl,Dwight,14,116,3,9,5
Darryl,HCT,2,3,1,9,5
Darryl,HCT Member #3,7,97,1,9,5
Darryl,Meredith,2,21,1,9,5
Darryl,Nellie,5,57,1,9,5
Darryl,Pam,2,11,1,9,5
Darryl,Stanley,4,24,2,9,5
Dwight,Erin,7,58,1,9,5
Dwight,HCT,2,7,1,9,5
Dwight,HCT Member #3,7,101,1,9,5
Dwight,Jim,12,96,2,9,5
Dwight,Meredith,13,137,2,9,5
Dwight,Nellie,43,478,5,9,5
Dwight,Pam,17,180,3,9,5
Dwight,Stanley,4,32,2,9,5
Dwight,Toby,11,114,1,9,5
Erin,HCT Member #3,5,72,1,9,5
Erin,Jim,14,118,2,9,5
Erin,Pam,13,89,2,9,5
Erin,Pete,4,57,1,9,5
HCT,HCT Member #3,10,116,2,9,5
HCT,Stanley,2,8,1,9,5
HCT Member #1,HCT Member #2,3,24,1,9,5
HCT Member #3,Pete,3,17,1,9,5
HCT Member #3,Stanley,7,102,1,9,5
Jim,Kevin,6,57,1,9,5
Jim,Pam,58,508,6,9,5
Kevin,Pam,5,103,1,9,5
Meredith,Nellie,13,96,1,9,5
Meredith,Pam,2,24,1,9,5
Meredith,Stanley,2,30,1,9,5
Meredith,Toby,8,34,1,9,5
Nellie,Pam,8,40,1,9,5
Nellie,Toby,13,98,1,9,5
Oscar,Senator Lipton,8,52,1,9,5
Pam,Stanley,2,20,1,9,5
Andy,Angela,7,130,1,9,6
Andy,Boat Guy,33,328,2,9,6
Andy,Darryl,9,152,1,9,6
Andy,Erin,78,858,9,9,6
Andy,Kevin,8,138,1,9,6
Andy,Meredith,6,54,1,9,6
Andy,Oscar,7,120,1,9,6
Andy,Walter Jr,11,182,2,9,6
Andy,White,3,38,1,9,6
Angela,Darryl,6,46,1,9,6
Angela,Erin,5,69,1,9,6
Angela,Kevin,24,245,4,9,6
Angela,Oscar,16,128,3,9,6
Angela,Senator Lipton,6,76,1,9,6
Boat Guy,Erin,22,196,2,9,6
Creed,Dwight,2,17,1,9,6
Creed,Pam,3,62,1,9,6
Darryl,Erin,7,91,1,9,6
Darryl,Kevin,7,54,1,9,6
Darryl,Oscar,6,36,1,9,6
David Wallace,Dwight,13,126,1,9,6
Dwight,Jim,16,187,3,9,6
Dwight,Kevin,5,30,1,9,6
Dwight,Nellie,33,477,6,9,6
Dwight,Oscar,3,32,1,9,6
Dwight,Pam,15,160,3,9,6
Dwight,Toby,2,20,1,9,6
Erin,Kevin,6,77,1,9,6
Erin,Oscar,5,59,1,9,6
Erin,Pete,18,145,2,9,6
Erin,Walter Jr,7,81,2,9,6
Jim,Kevin,2,11,1,9,6
Jim,Nellie,12,205,3,9,6
Jim,Pam,12,162,3,9,6
Kevin,Oscar,31,302,6,9,6
Kevin,Senator Lipton,7,113,1,9,6
Kevin,Toby,5,30,1,9,6
Nellie,Pam,13,162,3,9,6
Oscar,Senator Lipton,7,88,1,9,6
Oscar,Toby,20,169,3,9,6
Andy,Darryl,5,109,1,9,7
Andy,Erin,9,136,2,9,7
Andy,Pam,4,56,1,9,7
Andy,Phyllis,4,61,1,9,7
Angela,Oscar,40,431,5,9,7
Business partner,Hank,6,44,1,9,7
Business partner,Jim,23,239,2,9,7
Business partner,Kevin,9,73,1,9,7
Business partner,Meredith,4,39,1,9,7
Clark,Dwight,7,102,1,9,7
Clark,Jan,7,69,1,9,7
Clark,Pam,5,35,1,9,7
Clark,Pete,2,46,1,9,7
Colin,Jim,8,81,1,9,7
Creed,David Wallace,4,39,1,9,7
Creed,Dwight,10,92,1,9,7
Creed,Erin,4,13,1,9,7
Creed,Jim,2,10,1,9,7
Creed,Meredith,2,15,1,9,7
Creed,Nellie,2,8,1,9,7
Creed,Pam,2,7,1,9,7
Creed,Phyllis,6,73,1,9,7
Darryl,Erin,2,18,1,9,7
Darryl,Toby,2,13,1,9,7
David Wallace,Dwight,20,236,2,9,7
David Wallace,Erin,6,46,1,9,7
David Wallace,Jim,9,105,2,9,7
David Wallace,Meredith,4,48,1,9,7
David Wallace,Nellie,4,41,1,9,7
David Wallace,Pam,4,40,1,9,7
David Wallace,Phyllis,8,106,1,9,7
Dwight,Erin,33,334,3,9,7
Dwight,Jan,27,272,2,9,7
Dwight,Jim,17,163,2,9,7
Dwight,Meredith,21,206,2,9,7
Dwight,Molly,12,175,2,9,7
Dwight,Nellie,31,428,3,9,7
Dwight,Pam,80,904,8,9,7
Dwight,Phyllis,38,457,3,9,7
Dwight,Secretary,4,37,1,9,7
Erin,Jim,4,17,1,9,7
Erin,Meredith,8,49,2,9,7
Erin,Nellie,14,188,3,9,7
Erin,Pam,18,152,3,9,7
Erin,Pete,11,86,1,9,7
Erin,Phyllis,21,217,3,9,7
Hank,Jim,8,73,1,9,7
Hank,Meredith,4,17,1,9,7
Jan,Molly,14,141,1,9,7
Jan,Pam,43,395,3,9,7
Jim,Kevin,10,97,1,9,7
Jim,Meredith,8,87,2,9,7
Jim,Nellie,2,12,1,9,7
Jim,Pam,2,11,1,9,7
Jim,Phyllis,6,77,1,9,7
Kevin,Pete,2,11,1,9,7
Meredith,Nellie,8,137,2,9,7
Meredith,Pam,9,99,2,9,7
Meredith,Phyllis,12,157,2,9,7
Molly,Pam,16,174,2,9,7
Nellie,Pam,16,246,3,9,7
Nellie,Phyllis,19,311,3,9,7
Pam,Phyllis,25,282,4,9,7
Pam,Secretary,5,44,1,9,7
Angela,Dwight,94,852,9,9,8
Angela,Kevin,5,24,1,9,8
Angela,Meredith,3,17,1,9,8
Angela,Oscar,28,248,4,9,8
Angela,Toby,13,84,1,9,8
Angela,Trevor,41,317,5,9,8
Creed,Darryl,3,16,1,9,8
Creed,Erin,6,73,2,9,8
Creed,Kevin,5,30,2,9,8
Creed,Meredith,4,11,1,9,8
Creed,Nellie,5,35,1,9,8
Creed,Pam,5,77,1,9,8
Creed,Pete,8,65,2,9,8
Darryl,Erin,3,10,1,9,8
Darryl,Kevin,11,73,2,9,8
Darryl,Meredith,5,13,1,9,8
Darryl,Nellie,2,15,1,9,8
Darryl,Pete,15,116,3,9,8
David Wallace,Jim,7,74,1,9,8
Dwight,Jim,3,33,1,9,8
Dwight,Kevin,6,46,1,9,8
Dwight,Meredith,6,69,2,9,8
Dwight,Oscar,28,312,4,9,8
Dwight,Pam,3,39,1,9,8
Dwight,Toby,14,91,1,9,8
Dwight,Trevor,51,485,6,9,8
Erin,Kevin,10,72,4,9,8
Erin,Meredith,10,26,3,9,8
Erin,Nellie,11,88,3,9,8
Erin,Pam,12,154,3,9,8
Erin,Pete,19,148,4,9,8
Hide,Pam,9,142,2,9,8
Jim,Meredith,3,41,1,9,8
Jim,Pam,11,149,2,9,8
Jim,Phyllis,31,280,5,9,8
Jim,Stanley,29,219,4,9,8
Jim,Waiter s09e08,3,34,1,9,8
Kevin,Meredith,13,44,4,9,8
Kevin,Nellie,14,86,4,9,8
Kevin,Oscar,5,13,1,9,8
Kevin,Pam,10,116,3,9,8
Kevin,Pete,32,279,6,9,8
Kevin,Trevor,4,14,1,9,8
Meredith,Nellie,6,33,2,9,8
Meredith,Oscar,3,6,1,9,8
Meredith,Pam,10,104,3,9,8
Meredith,Pete,17,105,3,9,8
Meredith,Trevor,2,7,1,9,8
Nellie,Pam,13,136,3,9,8
Nellie,Pete,24,219,5,9,8
Oscar,Trevor,17,193,3,9,8
Pam,Pete,17,163,3,9,8
Phyllis,Stanley,22,125,4,9,8
Phyllis,Waiter s09e08,3,17,1,9,8
Stanley,Waiter s09e08,5,38,1,9,8
Angela,Creed,3,5,1,9,9
Angela,Dwight,23,267,5,9,9
Angela,Erin,5,54,1,9,9
Angela,Jim,14,120,4,9,9
Angela,Kevin,9,84,2,9,9
Angela,Meredith,4,24,1,9,9
Angela,Nellie,9,49,3,9,9
Angela,Oscar,10,109,3,9,9
Angela,Pam,14,147,3,9,9
Angela,Phyllis,12,132,5,9,9
Angela,Stanley,5,12,2,9,9
Creed,Dwight,2,26,1,9,9
Creed,Jim,3,19,1,9,9
Creed,Kevin,3,29,1,9,9
Creed,Meredith,3,25,1,9,9
Creed,Nellie,2,16,1,9,9
Creed,Phyllis,2,25,1,9,9
Creed,Stanley,2,8,1,9,9
Darryl,Dwight,14,77,2,9,9
Darryl,Jim,22,127,3,9,9
Darryl,Nellie,4,38,1,9,9
Darryl,Pam,5,29,1,9,9
Darryl,Stanley,7,39,2,9,9
Darryl,Toby,6,94,1,9,9
Dwight,Erin,4,88,1,9,9
Dwight,Jim,83,952,9,9,9
Dwight,Kevin,13,195,4,9,9
Dwight,Meredith,24,306,3,9,9
Dwight,Nellie,7,119,3,9,9
Dwight,Oscar,36,545,5,9,9
Dwight,Pam,69,795,8,9,9
Dwight,Phyllis,34,371,6,9,9
Dwight,Stanley,17,291,3,9,9
Erin,Jim,3,49,1,9,9
Erin,Kevin,21,171,2,9,9
Erin,Nellie,3,29,1,9,9
Erin,Oscar,3,38,1,9,9
Erin,Pete,43,379,5,9,9
Erin,Toby,5,49,1,9,9
Jim,Kevin,10,106,3,9,9
Jim,Meredith,21,151,3,9,9
Jim,Nellie,8,83,3,9,9
Jim,Oscar,16,177,4,9,9
Jim,Pam,63,466,10,9,9
Jim,Phyllis,19,166,4,9,9
Jim,Stanley,14,85,5,9,9
Jim,Toby,5,86,1,9,9
Kevin,Meredith,4,48,1,9,9
Kevin,Nellie,6,70,2,9,9
Kevin,Oscar,3,40,1,9,9
Kevin,Pete,18,155,1,9,9
Kevin,Phyllis,7,70,2,9,9
Kevin,Stanley,3,31,1,9,9
Meredith,Nellie,3,35,1,9,9
Meredith,Oscar,3,22,1,9,9
Meredith,Pam,6,37,2,9,9
Meredith,Phyllis,3,44,1,9,9
Meredith,Stanley,6,51,2,9,9
Nellie,Oscar,2,13,1,9,9
Nellie,Phyllis,4,41,2,9,9
Nellie,Stanley,5,51,2,9,9
Nellie,Toby,18,194,3,9,9
Oscar,Pam,17,190,4,9,9
Oscar,Phyllis,9,86,3,9,9
Oscar,Stanley,5,60,2,9,9
Pam,Phyllis,15,146,3,9,9
Pam,Stanley,6,24,2,9,9
Pete,Toby,6,58,1,9,9
Phyllis,Stanley,4,39,2,9,9
Stanley,Toby,5,89,1,9,9
Angela,Creed,9,56,2,9,10
Angela,Dwight,23,186,5,9,10
Angela,Erin,29,352,5,9,10
Angela,Helene,3,50,1,9,10
Angela,Meredith,20,174,5,9,10
Angela,Oscar,20,103,5,9,10
Angela,Pam,29,245,7,9,10
Angela,Pete,2,25,1,9,10
Angela,Stanley,6,57,2,9,10
Creed,Dwight,9,86,2,9,10
Creed,Erin,11,196,2,9,10
Creed,Meredith,5,56,1,9,10
Creed,Oscar,7,47,2,9,10
Creed,Pam,11,94,3,9,10
Creed,Pete,3,35,1,9,10
Creed,Stanley,3,25,1,9,10
Darryl,Kevin,12,132,3,9,10
Darryl,Nellie,12,180,2,9,10
Darryl,Phyllis,10,111,2,9,10
Darryl,Val,16,136,4,9,10
Dwight,Erin,30,408,5,9,10
Dwight,Kevin,3,99,1,9,10
Dwight,Meredith,18,168,4,9,10
Dwight,Nellie,3,99,1,9,10
Dwight,Oscar,13,105,3,9,10
Dwight,Pam,25,229,5,9,10
Dwight,Pete,3,48,1,9,10
Dwight,Phyllis,3,102,1,9,10
Dwight,Stanley,3,38,1,9,10
Erin,Meredith,19,262,3,9,10
Erin,Oscar,19,236,3,9,10
Erin,Pam,31,387,6,9,10
Erin,Pete,12,127,3,9,10
Erin,Stanley,9,125,2,9,10
Helene,Meredith,3,53,1,9,10
Helene,Pam,4,55,1,9,10
Jim,Julius,20,217,2,9,10
Jim,Kevin,6,52,2,9,10
Jim,Limo Driver,5,56,1,9,10
Jim,Meredith,4,33,1,9,10
Jim,Pam,25,249,3,9,10
Jim,Worker,7,56,1,9,10
Julius,Pam,8,108,1,9,10
Kevin,Nellie,17,271,4,9,10
Kevin,Phyllis,16,120,4,9,10
Kevin,Val,11,79,2,9,10
Meredith,Oscar,9,94,2,9,10
Meredith,Pam,48,526,10,9,10
Nellie,Phyllis,17,277,4,9,10
Nellie,Val,13,221,2,9,10
Oscar,Pam,13,106,3,9,10
Oscar,Pete,5,34,2,9,10
Oscar,Stanley,2,14,1,9,10
Pam,Pete,2,23,1,9,10
Pam,Stanley,6,60,2,9,10
Pam,Worker,5,24,1,9,10
Pete,Stanley,2,24,1,9,10
Phyllis,Val,12,90,2,9,10
3rd Athlead Employee,4th Athlead Employee,2,22,1,9,11
3rd Athlead Employee,Athlead Employee,5,72,1,9,11
3rd Athlead Employee,Darryl,5,100,1,9,11
3rd Athlead Employee,Female Athlead Employee,2,11,1,9,11
3rd Athlead Employee,Jim,3,30,1,9,11
4th Athlead Employee,Athlead Employee,5,80,1,9,11
4th Athlead Employee,Darryl,5,108,1,9,11
4th Athlead Employee,Female Athlead Employee,2,19,1,9,11
4th Athlead Employee,Jim,3,38,1,9,11
Angela,Creed,10,52,2,9,11
Angela,Kevin,28,151,4,9,11
Angela,Nellie,17,102,3,9,11
Angela,Oscar,24,134,4,9,11
Angela,Phyllis,10,50,2,9,11
Angela,Stanley,6,49,1,9,11
Athlead Employee,Darryl,12,242,3,9,11
Athlead Employee,Dennis,4,49,1,9,11
Athlead Employee,Female Athlead Employee,7,89,2,9,11
Athlead Employee,Jim,14,224,2,9,11
Athlead Employee,Pam,8,93,2,9,11
Athlead Employee,Wade,2,32,1,9,11
Clark,Dwight,62,786,7,9,11
Clark,Kevin,3,29,1,9,11
Clark,Meredith,8,95,2,9,11
Clark,Oscar,7,96,2,9,11
Clark,Phyllis,6,68,2,9,11
Clark,Suit Store Father,31,322,4,9,11
Clark,Suit Store Son,26,258,4,9,11
Creed,Kevin,12,83,2,9,11
Creed,Nellie,7,51,2,9,11
Creed,Oscar,11,71,2,9,11
Creed,Phyllis,6,28,2,9,11
Creed,Stanley,4,38,1,9,11
Darryl,Dennis,4,35,1,9,11
Darryl,Erin,4,52,1,9,11
Darryl,Female Athlead Employee,7,141,2,9,11
Darryl,Jim,27,382,4,9,11
Darryl,Nellie,3,21,1,9,11
Darryl,Pam,32,436,6,9,11
Darryl,Wade,2,18,1,9,11
Dennis,Jim,10,123,1,9,11
Dennis,Pam,5,25,1,9,11
Dennis,Wade,4,19,1,9,11
Dwight,Jim,10,188,1,9,11
Dwight,Phyllis,7,141,1,9,11
Dwight,Suit Store Father,34,423,4,9,11
Dwight,Suit Store Son,22,282,3,9,11
Erin,Kevin,5,78,1,9,11
Erin,Nellie,3,37,1,9,11
Erin,Oscar,4,24,1,9,11
Erin,Pam,9,147,2,9,11
Erin,Pete,8,101,2,9,11
Female Athlead Employee,Jim,3,27,1,9,11
Jim,Pam,22,300,3,9,11
